review_id,title,hypothesis,method,references,novelty_1_to_5,feasibility_1_to_5,comment
23d32024a0423dba,agents study s03 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
24674304e01b18af,agents study s03 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_agents_07,,,
259ea62fe5a836b2,agents study s00 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_agents_07,,,
25f3334c6b65ab54,science study s11 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_science_01,,,
26393f282552501a,agents study s06 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
2647c2fac64ea0a9,agents study s00 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_agents_07,,,
26aecb15cb6dafc9,science study s17 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
26d63d4008bb3d7d,science study s02 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_science_01,,,
27266e2ccaf4a651,learning study s10 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
27751db006ad56f0,learning study s10 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
27816191421d0626,science study s02 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_science_01,,,
2789a617b8d3fe97,science study s08 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_science_01,,,
279bd8bc60c2476e,science study s08 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
281a3bd2a4f1994e,learning study s16 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_learning_03,,,
281a995184eb44cc,science study s08 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
2833e1b43aaf7b5c,learning study s13 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_learning_03,,,
287efe0a1636213d,agents study s09 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
289b7cd3f0557650,science study s11 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
28e5e883be81fbeb,learning study s07 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_learning_03,,,
2964be8a739cc3b9,agents study s00 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_agents_03,,,
2969430dd89d3759,learning study s16 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_learning_03,,,
297bc50f5a03a34d,agents study s15 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
29ea8745e8306274,learning study s01 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
29eb4771caa12e46,agents study s15 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_agents_03,,,
2a35eca28e59aabc,learning study s01 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
2a472d16d579f59b,learning study s16 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
2a8befcaae3ad868,learning study s19 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_learning_03,,,
2aa47a913d13092e,learning study s13 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_learning_03,,,
2ab986031b91ee90,learning study s04 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_learning_07,,,
2b12322108f334ea,learning study s13 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
2b1e9d3fb8513d34,science study s05 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_science_01,,,
2b1fbff3d4909c20,science study s17 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_science_00,,,
2b24bda8918d5cff,learning study s01 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_learning_03,,,
2b94d24ff75d4e7f,science study s02 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
2bc18459182ef716,learning study s04 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_learning_07,,,
2bddc227164416e0,learning study s16 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_learning_03,,,
2be0e68708837771,agents study s15 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_agents_07,,,
2c1c49ebb6ecadc9,agents study s18 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
2cb45400d5e3900b,science study s17 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
2cdd0f38b1ff5632,learning study s16 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
2cf91246ae4fa908,agents study s00 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_agents_07,,,
2d0b616f591e493a,agents study s15 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
2d2693f46d2b3e19,science study s08 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_science_00,,,
2da16da9467bb4aa,science study s08 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_science_01,,,
2db93054192eb65c,agents study s18 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_agents_07,,,
2dc0e54919558742,science study s17 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
2dca2c88f7e897f3,agents study s12 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_agents_07,,,
2de48b35074387d0,agents study s06 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_agents_03,,,
2e1cf1798ffe2399,science study s02 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_science_00,,,
2e46264dd2d220cf,science study s02 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_science_01,,,
2e521003236e8882,agents study s06 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_agents_03,,,
2ef162c9cdd3c764,agents study s03 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_agents_07,,,
2f76146e59e26cec,science study s08 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
2f96119340190ae3,agents study s15 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_agents_07,,,
2fcb0e5121b0feff,science study s17 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_science_01,,,
2fe3ce144452cfbd,agents study s12 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_agents_07,,,
2fe63c477961d0e0,science study s14 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_science_00,,,
3014d657afb00322,learning study s10 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
30712584b0127b08,agents study s18 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_agents_07,,,
30920812a8a4b121,learning study s10 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_learning_07,,,
30c51b6c0e4e8e28,agents study s06 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_agents_07,,,
30f60bec8fac8f37,learning study s04 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
31047fdee9139f16,agents study s00 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_agents_07,,,
31485084b5861485,agents study s15 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
317e265455b28c0d,science study s02 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_science_01,,,
31c3ddcc62b1f8d7,learning study s16 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_learning_03,,,
3261e2cf642c898e,science study s11 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_science_01,,,
32b12a6e17b936f2,learning study s13 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_learning_03,,,
32b7079e6c745688,agents study s15 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_agents_03,,,
330a3a8a68cf3329,agents study s15 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_agents_03,,,
33259d3c0ee66ae2,science study s02 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
332b1cc8c0a82039,agents study s03 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
335db2a722a56707,science study s14 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_science_01,,,
336bdec2bf3e6009,agents study s06 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_agents_03,,,
337afbb1b2127812,agents study s03 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_agents_07,,,
33a236c0b229edc7,agents study s12 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
347dfe126116eeec,science study s08 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
3485013741921836,science study s14 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_science_01,,,
3489ceacc7872f3b,learning study s10 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
34beebb3b9e2c6c1,science study s02 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
34e27a8ba46baccd,agents study s09 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_agents_07,,,
350f5246d15dc81e,learning study s01 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_learning_03,,,
351f2e9fde01a416,science study s08 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_science_01,,,
35b32c2aa78c5ff2,science study s05 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_science_01,,,
35cdfd642e0be7b0,agents study s03 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
35ce2f4d0f47b35d,science study s02 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_science_01,,,
35e1a3ae480486f6,agents study s12 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
35e34e79740619bc,agents study s06 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_agents_07,,,
361f494dd1d577f5,learning study s01 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
36438770f12909fa,learning study s19 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_learning_03,,,
3659321d0f6c58ac,learning study s07 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_learning_03,,,
368012dff4603f66,learning study s07 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
36adb8102331fa06,learning study s10 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_learning_03,,,
36e6408911300b23,science study s02 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
370e285ca0be5672,science study s11 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_science_01,,,
3742c2bc9934f837,learning study s07 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
374e159c87390e07,learning study s13 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
37ce8c5760ff34ab,learning study s16 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_learning_03,,,
37dc82bb81ef461e,science study s05 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_science_01,,,
37fbb4976b544953,learning study s04 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
381eb11b9e3343d0,agents study s18 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_agents_07,,,
381ebcb444faf819,learning study s01 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
38e64d6c4d156ea3,agents study s00 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
39139becee5be96a,agents study s15 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_agents_07,,,
3924ecedf6e99bc9,science study s11 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_science_00,,,
3954694dbef8fcd4,learning study s04 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_learning_03,,,
39c806dce0e0ff2f,agents study s15 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_agents_07,,,
3b39e2172b5640cf,science study s02 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
3b3df3a1640dae40,science study s08 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
3b9e06db216803cf,agents study s03 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_agents_03,,,
3ba40172aef5d222,learning study s13 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
3bb4075694f4d409,science study s08 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_science_00,,,
3be7c8ab9bb287a9,agents study s06 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
3c369da98e410a7c,agents study s03 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
3c62f0c962126f80,learning study s13 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
3ccd49ea966d5590,agents study s03 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_agents_07,,,
3dabca76525539f1,science study s17 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_science_00,,,
3dbd03376335a204,learning study s01 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
3dd8ecb573e6f746,science study s11 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_science_00,,,
3e02acd17947d7d8,science study s11 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
3e2906b8e6c19a9f,science study s02 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_science_01,,,
3e797b231bc8e9da,science study s11 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
3e7bdccc09742abf,learning study s13 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
3ef0aec89c247f42,science study s11 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_science_01,,,
3ef0e6b02ebef792,agents study s00 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
3ef1748675d915a7,learning study s13 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_learning_03,,,
4005ed4ac3f0b253,learning study s07 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_learning_03,,,
406275586356a71c,learning study s04 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_learning_03,,,
40a67392195a7dac,agents study s15 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
40d2cc8caadc2b96,agents study s15 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_agents_07,,,
41361edf557f41ba,agents study s06 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_agents_07,,,
41887ea2147665e7,agents study s18 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
41a8d3a0b904ddb0,learning study s19 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_learning_03,,,
